zona_bairro,area_quartos,enderecos_lista,aluguel
Vila-Olímpia-zona-sul,70 m² construídos,"Rua Av Doutor Cardoso De Melo, Vila Olímpia, São Paulo Zona Sul, São Paulo",4.000
Vila-Olímpia-zona-sul,150 m² construídos,"Rua Professor Vahia De Abreu, Vila Olímpia, São Paulo Zona Sul, São Paulo",4.000
Vila-Olímpia-zona-sul,120 m² construídos2 quartos,"Vila Olímpia, São Paulo Zona Sul, São Paulo",6.000
Vila-Olímpia-zona-sul,538 m² construídos1 quarto,"Rua Lourenço Marques, Vila Olímpia, São Paulo Zona Sul, São Paulo",30.000
Vila-Olímpia-zona-sul,150 m² construídos,"Vila Olímpia, São Paulo Zona Sul, São Paulo",6.500
Vila-Olímpia-zona-sul,295 m² construídos4 quartos,"Avenida Doutor Cardoso De Melo, Vila Olímpia, São Paulo Zona Sul, São Paulo",12.000
Ipiranga-zona-sul,40 m² construídos1 quarto,"Do Manifesto 1786, Ipiranga, São Paulo Zona Sul, São Paulo",1.500
Ipiranga-zona-sul,48 m² construídos2 quartos,"Do Manifesto 1822, Ipiranga, São Paulo Zona Sul, São Paulo",1.550
Ipiranga-zona-sul,90 m² construídos2 quartos,"Rua Oliveira Alves, 711 711, Ipiranga, São Paulo Zona Sul, São Paulo",2.800
Ipiranga-zona-sul,45 m² construídos1 quarto,"Rua Lino Coutinho 959, Ipiranga, São Paulo Zona Sul, São Paulo",1.600
Ipiranga-zona-sul,28 m² construídos1 quarto,"Oliveira Alves 250, Ipiranga, São Paulo Zona Sul, São Paulo",1.250
Ipiranga-zona-sul,90 m² construídos2 quartos,"Do Manifesto 1801, Ipiranga, São Paulo Zona Sul, São Paulo",2.000
Ipiranga-zona-sul,180 m² construídos3 quartos,"Arcipreste Ezequias 701, Ipiranga, São Paulo Zona Sul, São Paulo",4.000
Ipiranga-zona-sul,50 m² construídos1 quarto,"Santa Aurélia 272, Ipiranga, São Paulo Zona Sul, São Paulo",1.500
Ipiranga-zona-sul,42 m² construídos2 quartos,"Oliveira Alves 250, Ipiranga, São Paulo Zona Sul, São Paulo",1.340
Ipiranga-zona-sul,28 m² construídos1 quarto,"Oliveira Alves 250, Ipiranga, São Paulo Zona Sul, São Paulo",1.160
Ipiranga-zona-sul,200 m² construídos,"Vila Dom Pedro I, São Paulo Zona Sul, São Paulo",3.000
Ipiranga-zona-sul,72 m² construídos2 quartos,"Rua Correia Salgado, Ipiranga, São Paulo Zona Sul, São Paulo",2.970
Ipiranga-zona-sul,140 m² construídos2 quartos,"Ipiranga, São Paulo Zona Sul, São Paulo",2.400
Ipiranga-zona-sul,21 m² construídos1 quarto,"Avenida Nazaré, 2206, Ipiranga, São Paulo Zona Sul, São Paulo",1.000
Ipiranga-zona-sul,85 m² construídos1 quarto,"Vila Carioca, São Paulo Zona Sul, São Paulo",650
Ipiranga-zona-sul,175 m² construídos3 quartos,"R Leais Paulistanos, Ipiranga, São Paulo Zona Sul, São Paulo",4.000
Ipiranga-zona-sul,145 m² construídos2 quartos,"Padre Marchete, Ipiranga, São Paulo Zona Sul, São Paulo",3.000
Ipiranga-zona-sul,145 m² construídos2 quartos,"R Padre Marchetti, Ipiranga, São Paulo Zona Sul, São Paulo",3.000
Ipiranga-zona-sul,80 m² construídos2 quartos,"Praça Nami Jafet, 72, Ipiranga, São Paulo Zona Sul, São Paulo",1.700
Ipiranga-zona-sul,80 m² construídos2 quartos,"R Umburetama, Ipiranga, São Paulo Zona Sul, São Paulo",2.300
Ipiranga-zona-sul,150 m² construídos2 quartos,"Rua Doutor Mário Vicente, 930, Vila Dom Pedro I, São Paulo Zona Sul, São Paulo",2.300
Brooklin-Paulista-zona-sul,124 m² construídos3 quartos,"Rua Arandu, Brooklin Paulista, São Paulo Zona Sul, São Paulo",3.500
Brooklin-Paulista-zona-sul,155 m² construídos3 quartos,"Brooklin Paulista, São Paulo Zona Sul, São Paulo",4.987
Brooklin-Paulista-zona-sul,210 m² construídos3 quartos,"Rua Nicolau Da Rocha Vita, Brooklin Paulista, São Paulo Zona Sul, São Paulo",4.800
Brooklin-Paulista-zona-sul,160 m² construídos2 quartos,"R João Alexandre Rochadel, Brooklin Paulista, São Paulo Zona Sul, São Paulo",4.000
Brooklin-Paulista-zona-sul,450 m² construídos4 quartos,"Tome Portes, Brooklin Paulista, São Paulo Zona Sul, São Paulo",15.000
Brooklin-Paulista-zona-sul,133 m² construídos3 quartos,"Sonia Ribeiro, Brooklin Paulista, São Paulo Zona Sul, São Paulo",5.000
Brooklin-Paulista-zona-sul,625 m² construídos4 quartos,"R Sônia Ribeiro, Brooklin Paulista, São Paulo Zona Sul, São Paulo",28.000
Brooklin-Paulista-zona-sul,200 m² construídos,"Brooklin Paulista, São Paulo Zona Sul, São Paulo",4.500
Brooklin-Paulista-zona-sul,210 m² construídos3 quartos,"Rua Nicolau Da Rocha Vita, Brooklin Paulista, São Paulo Zona Sul, São Paulo",4.800
Brooklin-Paulista-zona-sul,200 m² construídos3 quartos,"Rua República Do Iraque, Brooklin Paulista, São Paulo Zona Sul, São Paulo",5.900
Brooklin-Paulista-zona-sul,97 m² construídos2 quartos,"Rua Catipara, Brooklin Paulista, São Paulo Zona Sul, São Paulo",3.100
Brooklin-Paulista-zona-sul,"1,200 m² construídos","Rua Brejo Alegre, Brooklin Paulista, São Paulo Zona Sul, São Paulo",70.000
Brooklin-Paulista-zona-sul,327 m² construídos5 quartos,"Rua Conceição De Monte Alegre, Brooklin Paulista, São Paulo Zona Sul, São Paulo",9.500
Brooklin-Paulista-zona-sul,350 m² construídos4 quartos,"R Sul, Brooklin Paulista, São Paulo Zona Sul, São Paulo",10.000
Brooklin-Paulista-zona-sul,240 m² construídos9 quartos,"Avenida Nova Independência, Brooklin Paulista, São Paulo Zona Sul, São Paulo",5.000
Brooklin-Paulista-zona-sul,300 m² construídos10 quartos,"R Princesa Isabel, Brooklin Paulista, São Paulo Zona Sul, São Paulo",11.000
Brooklin-Paulista-zona-sul,176 m² construídos,"Avenida Nova Independência, Brooklin Paulista, São Paulo Zona Sul, São Paulo",9.850
Brooklin-Paulista-zona-sul,370 m² construídos3 quartos,"Rua Guararapes, Brooklin Paulista, São Paulo Zona Sul, São Paulo",15.000
Brooklin-Paulista-zona-sul,400 m² construídos,"Avenida Nova Independência, Brooklin Paulista, São Paulo Zona Sul, São Paulo",19.000
Brooklin-Paulista-zona-sul,327 m² construídos,"Rua Conceição De Monte Alegre, Brooklin Paulista, São Paulo Zona Sul, São Paulo",10.000
Brooklin-Paulista-zona-sul,210 m² construídos3 quartos,"Brooklin Paulista, São Paulo Zona Sul, São Paulo",4.800
Cambuci-zona-sul,174 m² construídos3 quartos,"Cambuci, São Paulo Zona Sul, São Paulo",5.000
Cambuci-zona-sul,65 m² construídos1 quarto,"Cambuci, São Paulo Zona Sul, São Paulo",1.250
Cambuci-zona-sul,120 m² construídos3 quartos,"R Teodureto Souto, Cambuci, São Paulo Zona Sul, São Paulo",4.000
Cambuci-zona-sul,180 m² construídos4 quartos,"Simão Dias Da Fonseca, Cambuci, São Paulo Zona Sul, São Paulo",5.200
Cambuci-zona-sul,38 m² construídos1 quarto,"Silveira Campos, Cambuci, São Paulo Zona Sul, São Paulo",1.000
Cambuci-zona-sul,80 m² construídos1 quarto,"Cambuci, São Paulo Zona Sul, São Paulo",1.350
Cambuci-zona-sul,180 m² construídos3 quartos,"Rua Simão Dias Da Fonseca, 84, Cambuci, São Paulo Zona Sul, São Paulo",5.300
Cambuci-zona-sul,220 m² totais8 quartos,"Cambuci, São Paulo Zona Sul, São Paulo",25.000
Cambuci-zona-sul,230 m² construídos5 quartos,"Avenida Lins De Vasconcelos, Cambuci, São Paulo Zona Sul, São Paulo",7.500
Cambuci-zona-sul,200 m² construídos,"Avenida Lacerda Franco, Cambuci, São Paulo Zona Sul, São Paulo",8.000
Cambuci-zona-sul,185 m² construídos,"Cambuci, São Paulo Zona Sul, São Paulo",4.000
Cambuci-zona-sul,230 m² construídos3 quartos,"Cambuci, São Paulo Zona Sul, São Paulo",7.500
Cambuci-zona-sul,200 m² construídos4 quartos,"Cambuci, São Paulo Zona Sul, São Paulo",2.900
Cambuci-zona-sul,540 m² construídos,"Cambuci, São Paulo Zona Sul, São Paulo",14.900
Cambuci-zona-sul,"4,250 m² construídos","Rua Clímaco Barbosa, 665, Cambuci, São Paulo Zona Sul, São Paulo",95.000
Cambuci-zona-sul,180 m² construídos3 quartos,"Rua Simão Dias Da Fonseca, Cambuci, São Paulo Zona Sul, São Paulo",5.500
Cambuci-zona-sul,100 m² construídos,"Cambuci, São Paulo Zona Sul, São Paulo",4.000
Cambuci-zona-sul,200 m² construídos3 quartos,"Silveira Campos, Cambuci, São Paulo Zona Sul, São Paulo",4.500
Cambuci-zona-sul,1 quarto,"R Hermínio Lemos, Cambuci, São Paulo Zona Sul, São Paulo",2.500
Cambuci-zona-sul,320 m² construídos,"R Augusto De Toledo, Cambuci, São Paulo Zona Sul, São Paulo",5.000
Cambuci-zona-sul,100 m² construídos3 quartos,"R Augusto De Toledo, Cambuci, São Paulo Zona Sul, São Paulo",5.000
Campo-Belo-zona-sul,130 m² construídos3 quartos,"Campo Belo, São Paulo Zona Sul, São Paulo",4.200
Campo-Belo-zona-sul,194 m² construídos3 quartos,"Campo Belo, São Paulo Zona Sul, São Paulo",5.400
Campo-Belo-zona-sul,157 m² construídos,"Campo Belo, São Paulo Zona Sul, São Paulo",5.500
Campo-Belo-zona-sul,81 m² construídos,"Campo Belo, São Paulo Zona Sul, São Paulo",1.500
Campo-Belo-zona-sul,140 m² construídos,"Santo Amaro, São Paulo Zona Sul, São Paulo",3.400
Campo-Belo-zona-sul,142 m² construídos3 quartos,"Campo Belo, São Paulo Zona Sul, São Paulo",4.500
Campo-Belo-zona-sul,133 m² construídos3 quartos,"Sonia Ribeiro, Brooklin Paulista, São Paulo Zona Sul, São Paulo",5.000
Campo-Belo-zona-sul,200 m² construídos3 quartos,"Doutor Jesuino Maciel, Campo Belo, São Paulo Zona Sul, São Paulo",6.400
Campo-Belo-zona-sul,160 m² construídos,"R Bernardino De Campos, Campo Belo, São Paulo Zona Sul, São Paulo",12.000
Campo-Belo-zona-sul,80 m² construídos1 quarto,"Recanto Campo Belo, São Paulo Zona Sul, São Paulo",450
Campo-Belo-zona-sul,118 m² construídos,"Campo Belo, São Paulo Zona Sul, São Paulo",2.800
Campo-Belo-zona-sul,180 m² construídos3 quartos,"R Gabriele D'annunzio, Campo Belo, São Paulo Zona Sul, São Paulo",5.500
Campo-Belo-zona-sul,350 m² construídos4 quartos,"R Sul, Brooklin Paulista, São Paulo Zona Sul, São Paulo",10.000
Campo-Belo-zona-sul,110 m² construídos,"Rua Álvaro Luís Roberto De Assumpção, Campo Belo, São Paulo Zona Sul, São Paulo",6.000
Campo-Belo-zona-sul,300 m² construídos10 quartos,"R Princesa Isabel, Brooklin Paulista, São Paulo Zona Sul, São Paulo",11.000
Campo-Belo-zona-sul,130 m² construídos3 quartos,"Campo Belo, São Paulo Zona Sul, São Paulo",4.200
Campo-Belo-zona-sul,350 m² construídos4 quartos,"R República Do Iraque, Campo Belo, São Paulo Zona Sul, São Paulo",10.000
Campo-Belo-zona-sul,180 m² construídos3 quartos,"R Doutor Jesuíno Maciel, Campo Belo, São Paulo Zona Sul, São Paulo",4.000
Campo-Belo-zona-sul,100 m² construídos1 quarto,"R Vieira De Morais, Campo Belo, São Paulo Zona Sul, São Paulo",12.000
Campo-Belo-zona-sul,546 m² construídos10 quartos,"Rua Nhu-guaçu, Nova Piraju, São Paulo Zona Sul, São Paulo",30.000
Campo-Belo-zona-sul,100 m² construídos2 quartos,"Rua Cristóvão Pereira, Campo Belo, São Paulo Zona Sul, São Paulo",3.000
Indianópolis-zona-sul,130 m² construídos1 quarto,"Alameda Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",6.000
Indianópolis-zona-sul,167 m² construídos3 quartos,"Avenida Miruna, Indianópolis, São Paulo Zona Sul, São Paulo",4.900
Indianópolis-zona-sul,50 m² construídos2 quartos,"Indianópolis, São Paulo Zona Sul, São Paulo",3.000
Indianópolis-zona-sul,230 m² construídos3 quartos,"Rua Pariquera-açu, Indianópolis, São Paulo Zona Sul, São Paulo",7.000
Indianópolis-zona-sul,400 m² construídos,"Av Das Carinas, Indianópolis, São Paulo Zona Sul, São Paulo",5.900
Indianópolis-zona-sul,230 m² construídos3 quartos,"R Pariquera-açu, Indianópolis, São Paulo Zona Sul, São Paulo",7.000
Indianópolis-zona-sul,300 m² construídos2 quartos,"Av Miruna, Indianópolis, São Paulo Zona Sul, São Paulo",20.000
Indianópolis-zona-sul,498 m² construídos,"Al Dos Nhambiquaras, Indianópolis, São Paulo Zona Sul, São Paulo",14.000
Indianópolis-zona-sul,167 m² construídos3 quartos,"Avenida Miruna, 0, Indianópolis, São Paulo Zona Sul, São Paulo",4.900
Indianópolis-zona-sul,250 m² construídos2 quartos,"Avenida Moaci, Planalto Paulista, São Paulo Zona Sul, São Paulo",3.500
Indianópolis-zona-sul,800 m² construídos,"Avenida Açocê, Indianópolis, São Paulo Zona Sul, São Paulo",24.999
Indianópolis-zona-sul,270 m² construídos,"Avenida Pavão, Indianópolis, São Paulo Zona Sul, São Paulo",12.999
Indianópolis-zona-sul,230 m² construídos3 quartos,"Rua Pariquera-açu, Indianópolis, São Paulo Zona Sul, São Paulo",7.000
Indianópolis-zona-sul,100 m² construídos2 quartos,"Avenida Miruna, Indianópolis, São Paulo Zona Sul, São Paulo",4.500
Indianópolis-zona-sul,325 m² construídos3 quartos,"Av Iraí, Indianópolis, São Paulo Zona Sul, São Paulo",17.500
Indianópolis-zona-sul,230 m² construídos4 quartos,"Av Indianópolis, Indianópolis, São Paulo Zona Sul, São Paulo",8.000
Indianópolis-zona-sul,180 m² construídos6 quartos,"Av Indianópolis, Indianópolis, São Paulo Zona Sul, São Paulo",7.900
Indianópolis-zona-sul,500 m² construídos4 quartos,"Av Cotovia, Indianópolis, São Paulo Zona Sul, São Paulo",20.000
Indianópolis-zona-sul,325 m² construídos3 quartos,"Av Iraí, Indianópolis, São Paulo Zona Sul, São Paulo",17.500
Indianópolis-zona-sul,478 m² construídos3 quartos,"R Dos Chanes, Indianópolis, São Paulo Zona Sul, São Paulo",23.000
Indianópolis-zona-sul,180 m² construídos3 quartos,"Av Açocê, Indianópolis, São Paulo Zona Sul, São Paulo",7.500
Aclimação-zona-sul,208 m² totais2 quartos,"Rua José Do Patrocínio, Aclimação, São Paulo Zona Sul, São Paulo",4.500
Aclimação-zona-sul,110 m² construídos3 quartos,"Jardim Da Glória, São Paulo Zona Sul, São Paulo",2.500
Aclimação-zona-sul,160 m² construídos3 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",4.100
Aclimação-zona-sul,160 m² totais4 quartos,"Rua Alabastro, Aclimação, São Paulo Zona Sul, São Paulo",4.100
Aclimação-zona-sul,160 m² construídos4 quartos,"Rua Alabastro, Aclimação, São Paulo Zona Sul, São Paulo",4.500
Aclimação-zona-sul,160 m² construídos3 quartos,"Rua Alabastro, Aclimação, São Paulo Zona Sul, São Paulo",4.100
Aclimação-zona-sul,180 m² construídos3 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",4.000
Aclimação-zona-sul,200 m² construídos,"Avenida Lacerda Franco, Cambuci, São Paulo Zona Sul, São Paulo",8.000
Aclimação-zona-sul,269 m² construídos4 quartos,"Paraíso, São Paulo Zona Sul, São Paulo",12.000
Aclimação-zona-sul,140 m² construídos3 quartos,"Vila Mariana, São Paulo Zona Sul, São Paulo",4.000
Aclimação-zona-sul,160 m² construídos3 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",4.100
Aclimação-zona-sul,180 m² construídos3 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",4.000
Aclimação-zona-sul,200 m² construídos,"Aclimação, São Paulo Zona Sul, São Paulo",6.000
Aclimação-zona-sul,90 m² construídos2 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",4.500
Aclimação-zona-sul,100 m² construídos5 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",5.800
Aclimação-zona-sul,210 m² construídos1 quarto,"Rua Oscar Guanabarino, Aclimação, São Paulo Zona Sul, São Paulo",7.000
Aclimação-zona-sul,180 m² construídos3 quartos,"Albina Barbosa, Aclimação, São Paulo Zona Sul, São Paulo",5.000
Aclimação-zona-sul,230 m² construídos3 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",5.000
Aclimação-zona-sul,200 m² construídos5 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",11.000
Aclimação-zona-sul,130 m² construídos2 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",3.500
Aclimação-zona-sul,100 m² construídos4 quartos,"Aclimação, São Paulo Zona Sul, São Paulo",4.000
Itaim-Bibi-zona-sul,200 m² construídos3 quartos,"Rua Nigéria, Itaim Bibi, São Paulo Zona Sul, São Paulo",9.000
Itaim-Bibi-zona-sul,200 m² construídos4 quartos,"Cidade Jardim, Itaim Bibi, São Paulo Zona Sul, São Paulo",15.000
Itaim-Bibi-zona-sul,70 m² construídos2 quartos,"Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo Zona Sul, São Paulo",1.800
Itaim-Bibi-zona-sul,518 m² construídos,"Rua Bandeira Paulista, Itaim Bibi, São Paulo Zona Sul, São Paulo",17.000
Itaim-Bibi-zona-sul,250 m² construídos,"Rua Nigéria, Itaim Bibi, São Paulo Zona Sul, São Paulo",7.500
Itaim-Bibi-zona-sul,300 m² construídos,"Rua Nigéria, Itaim Bibi, São Paulo Zona Sul, São Paulo",7.500
Itaim-Bibi-zona-sul,280 m² construídos,"Avenida Cidade Jardim, Itaim Bibi, São Paulo Zona Sul, São Paulo",19.000
Itaim-Bibi-zona-sul,250 m² construídos4 quartos,"Rua Nigéria, Itaim Bibi, São Paulo Zona Sul, São Paulo",7.400
Itaim-Bibi-zona-sul,408 m² construídos,"Rua Oscar Pereira Da Silva, Itaim Bibi, São Paulo Zona Sul, São Paulo",10.000
Itaim-Bibi-zona-sul,300 m² construídos4 quartos,"Itaim Bibi, São Paulo Zona Sul, São Paulo",22.000
Itaim-Bibi-zona-sul,170 m² construídos3 quartos,"Rua Benedito Lapin, Itaim Bibi, São Paulo Zona Sul, São Paulo",9.000
Itaim-Bibi-zona-sul,122 m² construídos,"Itaim Bibi, São Paulo Zona Sul, São Paulo",4.500
Itaim-Bibi-zona-sul,160 m² construídos3 quartos,"Itaim Bibi, São Paulo Zona Sul, São Paulo",5.000
Itaim-Bibi-zona-sul,300 m² construídos3 quartos,"R Nigéria, Itaim Bibi, São Paulo Zona Sul, São Paulo",7.500
Itaim-Bibi-zona-sul,170 m² construídos,"Baluarte, Vila Olímpia, São Paulo Zona Sul, São Paulo",6.500
Itaim-Bibi-zona-sul,217 m² totais,"Itaim Bibi, São Paulo Zona Sul, São Paulo",50.000
Itaim-Bibi-zona-sul,150 m² construídos3 quartos,"R Sader Macul, Itaim Bibi, São Paulo Zona Sul, São Paulo",10.000
Itaim-Bibi-zona-sul,200 m² construídos1 quarto,"R Nigéria, Itaim Bibi, São Paulo Zona Sul, São Paulo",8.500
Itaim-Bibi-zona-sul,220 m² construídos,"R Benedito Lapin, Itaim Bibi, São Paulo Zona Sul, São Paulo",9.500
Itaim-Bibi-zona-sul,250 m² construídos1 quarto,"Nigéria, Itaim Bibi, São Paulo Zona Sul, São Paulo",7.500
Itaim-Bibi-zona-sul,278 m² construídos4 quartos,"R Professor Carlos De Carvalho, Itaim Bibi, São Paulo Zona Sul, São Paulo",22.000
Vila-Nova-Conceição-zona-sul,260 m² construídos3 quartos,"R Visconde Da Luz, Vila Nova Conceição, São Paulo Zona Sul, São Paulo",9.000
Vila-Nova-Conceição-zona-sul,60 m² construídos2 quartos,"R De Humberto De Campos, Vila Guarani (z Sul), São Paulo Zona Sul, São Paulo",1.750
Vila-Nova-Conceição-zona-sul,80 m² construídos2 quartos,"R Barra Do Parateca, Vila Guarani (z Sul), São Paulo Zona Sul, São Paulo",1.600
Vila-Nova-Conceição-zona-sul,413 m² construídos10 quartos,"Rua Domingos Fernandes, 583, Vila Nova Conceição, São Paulo Zona Sul, São Paulo",30.000
Vila-Nova-Conceição-zona-sul,157 m² construídos2 quartos,"R Diogo Jácome, Vila Nova Conceição, São Paulo Zona Sul, São Paulo",22.000
Vila-Nova-Conceição-zona-sul,168 m² construídos,"Rua Doutor Alceu De Campos Rodrigues, Vila Nova Conceição, São Paulo Zona Sul, São Paulo",12.000
Vila-Nova-Conceição-zona-sul,230 m² construídos3 quartos,"Rua Doutor Sodré, Vila Nova Conceição, São Paulo Zona Sul, São Paulo",9.500
Vila-Nova-Conceição-zona-sul,198 m² construídos3 quartos,"Rua Professor José Benedito Camargo, Vila Nova Conceição, São Paulo Zona Sul, São Paulo",9.000
Vila-Nova-Conceição-zona-sul,400 m² construídos3 quartos,"Não Informado, 00, Vila Nova Conceição, São Paulo Zona Sul, São Paulo",30.000
